"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
9698,0,0.647307,10001041,1868,10000096,99999,0.647307,10,99999,10000000,9699,10001041,10000096,1868,99999,0.647307,10,99999,10000000,3.88384,3.88384,3.88384,3.88384,0,9698,0.0000,0.0000,0.0000,3.88384,3.88384,3.88384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.88384,3.88384,3.88384,0.0000,0.0000,0.0000,0.0000,0.0000
9700,0,0.251012,10001042,2042,10000096,99999,0.251012,10,99999,10000000,9701,10001042,10000096,2042,99999,0.251012,10,99999,10000000,1.50607,1.50607,1.50607,1.50607,0,9700,0.0000,0.0000,0.0000,1.50607,1.50607,1.50607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.50607,1.50607,1.50607,0.0000,0.0000,0.0000,0.0000,0.0000
9702,0,0.401129,10001043,2043,10000096,99999,0.401129,10,99999,10000000,9703,10001043,10000096,2043,99999,0.401129,10,99999,10000000,2.40677,2.40677,2.40677,2.40677,0,9702,0.0000,0.0000,0.0000,2.40677,2.40677,2.40677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.40677,2.40677,2.40677,0.0000,0.0000,0.0000,0.0000,0.0000
9704,0,0.461275,10001044,2044,10000096,99999,0.461275,10,99999,10000000,9705,10001044,10000096,2044,99999,0.461275,10,99999,10000000,2.76765,2.76765,2.76765,2.76765,0,9704,0.0000,0.0000,0.0000,2.76765,2.76765,2.76765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.76765,2.76765,2.76765,0.0000,0.0000,0.0000,0.0000,0.0000
9706,0,0.57988,10001045,2210,10000096,99999,0.57988,10,99999,10000000,9707,10001045,10000096,2210,99999,0.57988,10,99999,10000000,3.47928,3.47928,3.47928,3.47928,0,9706,0.0000,0.0000,0.0000,3.47928,3.47928,3.47928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.47928,3.47928,3.47928,0.0000,0.0000,0.0000,0.0000,0.0000
9708,0,0.287899,10001046,2311,10000096,99999,0.287899,10,99999,10000000,9709,10001046,10000096,2311,99999,0.287899,10,99999,10000000,1.72739,1.72739,1.72739,1.72739,0,9708,0.0000,0.0000,0.0000,1.72739,1.72739,1.72739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.72739,1.72739,1.72739,0.0000,0.0000,0.0000,0.0000,0.0000
9710,0,0.337496,10001047,2378,10000096,99999,0.337496,10,99999,10000000,9711,10001047,10000096,2378,99999,0.337496,10,99999,10000000,2.02498,2.02498,2.02498,2.02498,0,9710,0.0000,0.0000,0.0000,2.02498,2.02498,2.02498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.02498,2.02498,2.02498,0.0000,0.0000,0.0000,0.0000,0.0000
9712,0,0.738975,10001048,2385,10000096,99999,0.738975,10,99999,10000000,9713,10001048,10000096,2385,99999,0.738975,10,99999,10000000,4.43385,4.43385,4.43385,4.43385,0,9712,0.0000,0.0000,0.0000,4.43385,4.43385,4.43385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.43385,4.43385,4.43385,0.0000,0.0000,0.0000,0.0000,0.0000
9714,0,0.799213,10001049,2585,10000096,99999,0.799213,10,99999,10000000,9715,10001049,10000096,2585,99999,0.799213,10,99999,10000000,4.79528,4.79528,4.79528,4.79528,0,9714,0.0000,0.0000,0.0000,4.79528,4.79528,4.79528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.79528,4.79528,4.79528,0.0000,0.0000,0.0000,0.0000,0.0000
9716,0,0.767951,10001050,2587,10000096,99999,0.767951,10,99999,10000000,9717,10001050,10000096,2587,99999,0.767951,10,99999,10000000,4.60771,4.60771,4.60771,4.60771,0,9716,0.0000,0.0000,0.0000,4.60771,4.60771,4.60771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.60771,4.60771,4.60771,0.0000,0.0000,0.0000,0.0000,0.0000
9718,0,0.603425,10001051,2678,10000096,99999,0.603425,10,99999,10000000,9719,10001051,10000096,2678,99999,0.603425,10,99999,10000000,3.62055,3.62055,3.62055,3.62055,0,9718,0.0000,0.0000,0.0000,3.62055,3.62055,3.62055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.62055,3.62055,3.62055,0.0000,0.0000,0.0000,0.0000,0.0000
9720,0,0.591375,10001052,2679,10000096,99999,0.591375,10,99999,10000000,9721,10001052,10000096,2679,99999,0.591375,10,99999,10000000,3.54825,3.54825,3.54825,3.54825,0,9720,0.0000,0.0000,0.0000,3.54825,3.54825,3.54825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.54825,3.54825,3.54825,0.0000,0.0000,0.0000,0.0000,0.0000
9722,0,0.621581,10001053,2680,10000096,99999,0.621581,10,99999,10000000,9723,10001053,10000096,2680,99999,0.621581,10,99999,10000000,3.72949,3.72949,3.72949,3.72949,0,9722,0.0000,0.0000,0.0000,3.72949,3.72949,3.72949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.72949,3.72949,3.72949,0.0000,0.0000,0.0000,0.0000,0.0000
9724,0,0.722201,10001054,2681,10000096,99999,0.722201,10,99999,10000000,9725,10001054,10000096,2681,99999,0.722201,10,99999,10000000,4.33321,4.33321,4.33321,4.33321,0,9724,0.0000,0.0000,0.0000,4.33321,4.33321,4.33321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.33321,4.33321,4.33321,0.0000,0.0000,0.0000,0.0000,0.0000
9726,0,0.664541,10001055,2682,10000096,99999,0.664541,10,99999,10000000,9727,10001055,10000096,2682,99999,0.664541,10,99999,10000000,3.98725,3.98725,3.98725,3.98725,0,9726,0.0000,0.0000,0.0000,3.98725,3.98725,3.98725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.98725,3.98725,3.98725,0.0000,0.0000,0.0000,0.0000,0.0000
9728,0,0.776297,10001056,2722,10000096,99999,0.776297,10,99999,10000000,9729,10001056,10000096,2722,99999,0.776297,10,99999,10000000,4.65778,4.65778,4.65778,4.65778,0,9728,0.0000,1.2,1.2,4.65778,4.65778,4.65778,0.0000,1.20001e-05,1.20001e-05,0.0000,0.931556,0.931556,0.0000,0.0931556,0.0931556,10,10,4.65778,4.65778,4.65778,0.0000,1.2,0.0000,1.2,1.2
9730,0,0.760472,10001057,3049,10000096,99999,0.760472,10,99999,10000000,9731,10001057,10000096,3049,99999,0.760472,10,99999,10000000,4.56283,4.56283,4.56283,4.56283,0,9730,0.0000,0.0000,0.0000,4.56283,4.56283,4.56283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.56283,4.56283,4.56283,0.0000,0.0000,0.0000,0.0000,0.0000
9732,0,0.712382,10001058,3051,10000096,99999,0.712382,10,99999,10000000,9733,10001058,10000096,3051,99999,0.712382,10,99999,10000000,4.27429,4.27429,4.27429,4.27429,0,9732,0.0000,0.0000,0.0000,4.27429,4.27429,4.27429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.27429,4.27429,4.27429,0.0000,0.0000,0.0000,0.0000,0.0000
9734,0,0.710366,10001059,3052,10000096,99999,0.710366,10,99999,10000000,9735,10001059,10000096,3052,99999,0.710366,10,99999,10000000,4.2622,4.2622,4.2622,4.2622,0,9734,0.0000,0.0000,0.0000,4.2622,4.2622,4.2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.2622,4.2622,4.2622,0.0000,0.0000,0.0000,0.0000,0.0000
9736,0,0.743368,10001060,3053,10000096,99999,0.743368,10,99999,10000000,9737,10001060,10000096,3053,99999,0.743368,10,99999,10000000,4.46021,4.46021,4.46021,4.46021,0,9736,0.0000,0.0000,0.0000,4.46021,4.46021,4.46021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.46021,4.46021,4.46021,0.0000,0.0000,0.0000,0.0000,0.0000
9738,0,0.651389,10001061,3060,10000096,99999,0.651389,10,99999,10000000,9739,10001061,10000096,3060,99999,0.651389,10,99999,10000000,3.90833,3.90833,3.90833,3.90833,0,9738,0.0000,0.0000,0.0000,3.90833,3.90833,3.90833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.90833,3.90833,3.90833,0.0000,0.0000,0.0000,0.0000,0.0000
9740,0,0.587039,10001062,3146,10000096,99999,0.587039,10,99999,10000000,9741,10001062,10000096,3146,99999,0.587039,10,99999,10000000,3.52223,3.52223,3.52223,3.52223,0,9740,0.0000,0.0000,0.0000,3.52223,3.52223,3.52223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.52223,3.52223,3.52223,0.0000,0.0000,0.0000,0.0000,0.0000
9742,0,0.61426,10001063,3155,10000096,99999,0.61426,10,99999,10000000,9743,10001063,10000096,3155,99999,0.61426,10,99999,10000000,3.68556,3.68556,3.68556,3.68556,0,9742,0.0000,0.0000,0.0000,3.68556,3.68556,3.68556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.68556,3.68556,3.68556,0.0000,0.0000,0.0000,0.0000,0.0000
9744,0,0.668355,10001064,3156,10000096,99999,0.668355,10,99999,10000000,9745,10001064,10000096,3156,99999,0.668355,10,99999,10000000,4.01013,4.01013,4.01013,4.01013,0,9744,0.0000,0.0000,0.0000,4.01013,4.01013,4.01013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.01013,4.01013,4.01013,0.0000,0.0000,0.0000,0.0000,0.0000
9746,0,0.632115,10001065,3157,10000096,99999,0.632115,10,99999,10000000,9747,10001065,10000096,3157,99999,0.632115,10,99999,10000000,3.79269,3.79269,3.79269,3.79269,0,9746,0.0000,0.0000,0.0000,3.79269,3.79269,3.79269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.79269,3.79269,3.79269,0.0000,0.0000,0.0000,0.0000,0.0000
9748,0,0.590026,10001066,3158,10000096,99999,0.590026,10,99999,10000000,9749,10001066,10000096,3158,99999,0.590026,10,99999,10000000,3.54016,3.54016,3.54016,3.54016,0,9748,0.0000,0.0000,0.0000,3.54016,3.54016,3.54016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.54016,3.54016,3.54016,0.0000,0.0000,0.0000,0.0000,0.0000
9750,0,0.629888,10001067,3525,10000096,99999,0.629888,10,99999,10000000,9751,10001067,10000096,3525,99999,0.629888,10,99999,10000000,3.77933,3.77933,3.77933,3.77933,0,9750,0.0000,0.0000,0.0000,3.77933,3.77933,3.77933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.77933,3.77933,3.77933,0.0000,0.0000,0.0000,0.0000,0.0000
9752,0,0.540658,10001068,3705,10000096,99999,0.540658,10,99999,10000000,9753,10001068,10000096,3705,99999,0.540658,10,99999,10000000,3.24395,3.24395,3.24395,3.24395,0,9752,0.0000,0.0000,0.0000,3.24395,3.24395,3.24395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.24395,3.24395,3.24395,0.0000,0.0000,0.0000,0.0000,0.0000
9754,0,0.400035,10001069,3706,10000096,99999,0.400035,10,99999,10000000,9755,10001069,10000096,3706,99999,0.400035,10,99999,10000000,2.40021,2.40021,2.40021,2.40021,0,9754,0.0000,0.0000,0.0000,2.40021,2.40021,2.40021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.40021,2.40021,2.40021,0.0000,0.0000,0.0000,0.0000,0.0000
9756,0,0.81179,10001070,3846,10000096,99999,0.81179,10,99999,10000000,9757,10001070,10000096,3846,99999,0.81179,10,99999,10000000,4.87074,4.87074,4.87074,4.87074,0,9756,0.0000,0.0000,0.0000,4.87074,4.87074,4.87074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.87074,4.87074,4.87074,0.0000,0.0000,0.0000,0.0000,0.0000
9758,0,0.656659,10001071,101,10000094,99999,0.656659,10,99999,10000000,9759,10001071,10000094,101,99999,0.656659,10,99999,10000000,3.93995,3.93995,3.93995,3.93995,0,9758,0.0000,0.0000,0.0000,3.93995,3.93995,3.93995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.93995,3.93995,3.93995,0.0000,0.0000,0.0000,0.0000,0.0000
9760,0,0.715889,10001072,102,10000094,99999,0.715889,10,99999,10000000,9761,10001072,10000094,102,99999,0.715889,10,99999,10000000,4.29533,4.29533,4.29533,4.29533,0,9760,0.0000,0.0000,0.0000,4.29533,4.29533,4.29533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.29533,4.29533,4.29533,0.0000,0.0000,0.0000,0.0000,0.0000
9762,0,0.619153,10001073,103,10000094,99999,0.619153,10,99999,10000000,9763,10001073,10000094,103,99999,0.619153,10,99999,10000000,3.71492,3.71492,3.71492,3.71492,0,9762,0.0000,0.0000,0.0000,3.71492,3.71492,3.71492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.71492,3.71492,3.71492,0.0000,0.0000,0.0000,0.0000,0.0000
9764,0,0.493746,10001074,108,10000094,99999,0.493746,10,99999,10000000,9765,10001074,10000094,108,99999,0.493746,10,99999,10000000,2.96248,2.96248,2.96248,2.96248,0,9764,0.0000,0.0000,0.0000,2.96248,2.96248,2.96248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.96248,2.96248,2.96248,0.0000,0.0000,0.0000,0.0000,0.0000
9766,0,0.355224,10001075,163,10000094,99999,0.355224,10,99999,10000000,9767,10001075,10000094,163,99999,0.355224,10,99999,10000000,2.13134,2.13134,2.13134,2.13134,0,9766,0.0000,0.0000,0.0000,2.13134,2.13134,2.13134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.13134,2.13134,2.13134,0.0000,0.0000,0.0000,0.0000,0.0000
9768,0,0.377608,10001076,164,10000094,99999,0.377608,10,99999,10000000,9769,10001076,10000094,164,99999,0.377608,10,99999,10000000,2.26565,2.26565,2.26565,2.26565,0,9768,0.0000,0.0000,0.0000,2.26565,2.26565,2.26565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.26565,2.26565,2.26565,0.0000,0.0000,0.0000,0.0000,0.0000
9770,0,0.470574,10001077,165,10000094,99999,0.470574,10,99999,10000000,9771,10001077,10000094,165,99999,0.470574,10,99999,10000000,2.82344,2.82344,2.82344,2.82344,0,9770,0.0000,0.0000,0.0000,2.82344,2.82344,2.82344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.82344,2.82344,2.82344,0.0000,0.0000,0.0000,0.0000,0.0000
9772,0,0.539216,10001078,166,10000094,99999,0.539216,10,99999,10000000,9773,10001078,10000094,166,99999,0.539216,10,99999,10000000,3.2353,3.2353,3.2353,3.2353,0,9772,0.0000,0.0000,0.0000,3.2353,3.2353,3.2353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.2353,3.2353,3.2353,0.0000,0.0000,0.0000,0.0000,0.0000
9774,0,0.613091,10001079,1119,10000094,99999,0.613091,10,99999,10000000,9775,10001079,10000094,1119,99999,0.613091,10,99999,10000000,3.67855,3.67855,3.67855,3.67855,0,9774,0.0000,0.0000,0.0000,3.67855,3.67855,3.67855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.67855,3.67855,3.67855,0.0000,0.0000,0.0000,0.0000,0.0000
9776,0,0.266607,10001080,1951,10000094,99999,0.266607,10,99999,10000000,9777,10001080,10000094,1951,99999,0.266607,10,99999,10000000,1.59964,1.59964,1.59964,1.59964,0,9776,0.0000,0.0000,0.0000,1.59964,1.59964,1.59964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.59964,1.59964,1.59964,0.0000,0.0000,0.0000,0.0000,0.0000
9778,0,0.236491,10001081,1952,10000094,99999,0.236491,10,99999,10000000,9779,10001081,10000094,1952,99999,0.236491,10,99999,10000000,1.41895,1.41895,1.41895,1.41895,0,9778,22.8000,11.4000,34.2000,1.41895,1.41895,1.41895,0.000228002,0.000114001,0.000228002,5.39199,2.696,8.08799,0.539199,0.2696,0.808799,10,10,1.41895,1.41895,1.41895,22.8000,11.4000,22.8000,11.4000,34.2000
9780,0,0.320829,10001082,1953,10000094,99999,0.320829,10,99999,10000000,9781,10001082,10000094,1953,99999,0.320829,10,99999,10000000,1.92497,1.92497,1.92497,1.92497,0,9780,0.0000,0.0000,0.0000,1.92497,1.92497,1.92497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.92497,1.92497,1.92497,0.0000,0.0000,0.0000,0.0000,0.0000
9782,0,0.513708,10001083,2088,10000094,99999,0.513708,10,99999,10000000,9783,10001083,10000094,2088,99999,0.513708,10,99999,10000000,3.08225,3.08225,3.08225,3.08225,0,9782,0.0000,0.0000,0.0000,3.08225,3.08225,3.08225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.08225,3.08225,3.08225,0.0000,0.0000,0.0000,0.0000,0.0000
9784,0,0.649948,10001084,2089,10000094,99999,0.649948,10,99999,10000000,9785,10001084,10000094,2089,99999,0.649948,10,99999,10000000,3.89969,3.89969,3.89969,3.89969,0,9784,0.0000,0.0000,0.0000,3.89969,3.89969,3.89969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.89969,3.89969,3.89969,0.0000,0.0000,0.0000,0.0000,0.0000
9786,0,0.567632,10001085,2090,10000094,99999,0.567632,10,99999,10000000,9787,10001085,10000094,2090,99999,0.567632,10,99999,10000000,3.40579,3.40579,3.40579,3.40579,0,9786,0.0000,0.0000,0.0000,3.40579,3.40579,3.40579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.40579,3.40579,3.40579,0.0000,0.0000,0.0000,0.0000,0.0000
9788,0,0.396674,10001086,2119,10000094,99999,0.396674,10,99999,10000000,9789,10001086,10000094,2119,99999,0.396674,10,99999,10000000,2.38004,2.38004,2.38004,2.38004,0,9788,0.0000,0.0000,0.0000,2.38004,2.38004,2.38004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.38004,2.38004,2.38004,0.0000,0.0000,0.0000,0.0000,0.0000
9790,0,0.543114,10001087,2183,10000094,99999,0.543114,10,99999,10000000,9791,10001087,10000094,2183,99999,0.543114,10,99999,10000000,3.25868,3.25868,3.25868,3.25868,0,9790,0.0000,0.0000,0.0000,3.25868,3.25868,3.25868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.25868,3.25868,3.25868,0.0000,0.0000,0.0000,0.0000,0.0000
9792,0,0.876513,10001088,2211,10000094,99999,0.876513,10,99999,10000000,9793,10001088,10000094,2211,99999,0.876513,10,99999,10000000,5.25908,5.25908,5.25908,5.25908,0,9792,0.0000,0.0000,0.0000,5.25908,5.25908,5.25908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.25908,5.25908,5.25908,0.0000,0.0000,0.0000,0.0000,0.0000
9794,0,0.520993,10001089,2450,10000094,99999,0.520993,10,99999,10000000,9795,10001089,10000094,2450,99999,0.520993,10,99999,10000000,3.12596,3.12596,3.12596,3.12596,0,9794,0.0000,0.0000,0.0000,3.12596,3.12596,3.12596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.12596,3.12596,3.12596,0.0000,0.0000,0.0000,0.0000,0.0000
9796,0,0.566895,10001090,2451,10000094,99999,0.566895,10,99999,10000000,9797,10001090,10000094,2451,99999,0.566895,10,99999,10000000,3.40137,3.40137,3.40137,3.40137,0,9796,0.0000,0.0000,0.0000,3.40137,3.40137,3.40137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.40137,3.40137,3.40137,0.0000,0.0000,0.0000,0.0000,0.0000
9798,0,1.3148,10001091,2655,10000094,99999,1.3148,10,99999,10000000,9799,10001091,10000094,2655,99999,1.3148,10,99999,10000000,7.8888,7.8888,7.8888,7.8888,0,9798,0.0000,0.0000,0.0000,7.8888,7.8888,7.8888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,7.8888,7.8888,7.8888,0.0000,0.0000,0.0000,0.0000,0.0000
9800,0,1.30208,10001092,2656,10000094,99999,1.30208,10,99999,10000000,9801,10001092,10000094,2656,99999,1.30208,10,99999,10000000,7.81247,7.81247,7.81247,7.81247,0,9800,0.0000,0.0000,0.0000,7.81247,7.81247,7.81247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,7.81247,7.81247,7.81247,0.0000,0.0000,0.0000,0.0000,0.0000
9802,0,0.346316,10001093,2924,10000094,99999,0.346316,10,99999,10000000,9803,10001093,10000094,2924,99999,0.346316,10,99999,10000000,2.0779,2.0779,2.0779,2.07792,0,9802,0.0000,487.2000,487.2000,2.0779,2.07792,2.07792,0.0000,0.00487205,0.00487205,0.0000,168.7252,168.7252,0.0000,16.8727,16.8727,10,9.9999,2.0779,2.07792,2.07792,0.0000,487.2000,0.0000,487.2000,487.2000
9804,0,0.559093,10001094,2929,10000094,99999,0.559093,10,99999,10000000,9805,10001094,10000094,2929,99999,0.559093,10,99999,10000000,3.35456,3.35456,3.35456,3.35456,0,9804,0.0000,0.0000,0.0000,3.35456,3.35456,3.35456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.35456,3.35456,3.35456,0.0000,0.0000,0.0000,0.0000,0.0000
9806,0,0.317938,10001095,2930,10000094,99999,0.317938,10,99999,10000000,9807,10001095,10000094,2930,99999,0.317938,10,99999,10000000,1.90763,1.90764,1.90763,1.90763,0,9806,367.8000,0.0000,367.8000,1.90764,1.90763,1.90764,0.00367804,0.0000,0.00367804,116.9376,0.0000,116.9376,11.6938,0.0000,11.6938,9.99994,10,1.90764,1.90763,1.90764,367.8000,0.0000,367.8000,0.0000,367.8000
9808,0,0.79904,10001096,2932,10000094,99999,0.79904,10,99999,10000000,9809,10001096,10000094,2932,99999,0.79904,10,99999,10000000,4.79424,4.79424,4.79424,4.79424,0,9808,0.0000,0.0000,0.0000,4.79424,4.79424,4.79424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,4.79424,4.79424,4.79424,0.0000,0.0000,0.0000,0.0000,0.0000
9810,0,0.534574,10001097,2950,10000094,99999,0.534574,10,99999,10000000,9811,10001097,10000094,2950,99999,0.534574,10,99999,10000000,3.20744,3.20744,3.20744,3.20744,0,9810,0.0000,0.0000,0.0000,3.20744,3.20744,3.20744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.20744,3.20744,3.20744,0.0000,0.0000,0.0000,0.0000,0.0000
9812,0,0.520441,10001098,2951,10000094,99999,0.520441,10,99999,10000000,9813,10001098,10000094,2951,99999,0.520441,10,99999,10000000,3.12265,3.12265,3.12265,3.12265,0,9812,0.0000,0.0000,0.0000,3.12265,3.12265,3.12265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.12265,3.12265,3.12265,0.0000,0.0000,0.0000,0.0000,0.0000
9814,0,0.449553,10001099,2952,10000094,99999,0.449553,10,99999,10000000,9815,10001099,10000094,2952,99999,0.449553,10,99999,10000000,2.69732,2.69732,2.69732,2.69732,0,9814,0.0000,0.0000,0.0000,2.69732,2.69732,2.69732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.69732,2.69732,2.69732,0.0000,0.0000,0.0000,0.0000,0.0000
9816,0,0.556761,10001100,2953,10000094,99999,0.556761,10,99999,10000000,9817,10001100,10000094,2953,99999,0.556761,10,99999,10000000,3.34057,3.34057,3.34057,3.34057,0,9816,0.0000,0.0000,0.0000,3.34057,3.34057,3.34057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.34057,3.34057,3.34057,0.0000,0.0000,0.0000,0.0000,0.0000
9818,0,0.519947,10001101,2954,10000094,99999,0.519947,10,99999,10000000,9819,10001101,10000094,2954,99999,0.519947,10,99999,10000000,3.11968,3.11968,3.11968,3.11968,0,9818,0.0000,0.0000,0.0000,3.11968,3.11968,3.11968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.11968,3.11968,3.11968,0.0000,0.0000,0.0000,0.0000,0.0000
9820,0,0.563624,10001102,2955,10000094,99999,0.563624,10,99999,10000000,9821,10001102,10000094,2955,99999,0.563624,10,99999,10000000,3.38174,3.38174,3.38174,3.38174,0,9820,0.0000,0.0000,0.0000,3.38174,3.38174,3.38174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.38174,3.38174,3.38174,0.0000,0.0000,0.0000,0.0000,0.0000
9822,0,0.378281,10001103,2959,10000094,99999,0.378281,10,99999,10000000,9823,10001103,10000094,2959,99999,0.378281,10,99999,10000000,2.26969,2.26969,2.26969,2.26969,0,9822,0.0000,0.0000,0.0000,2.26969,2.26969,2.26969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.26969,2.26969,2.26969,0.0000,0.0000,0.0000,0.0000,0.0000
