"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
4834,1,0.0493983,7188,2592,2724,1400,0.049398,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.074097,0.074174,,,1,4834,22.8000,,22.8000,0.074174,,0.074174,0.0162857,,0.0162857,1.12627,,1.12627,0.0281861,,0.0281861,39.9585,,0.074174,,0.074174,22.8000,,22.8000,,22.8000
4835,0,0.112337,7189,2725,2726,1400,0.112337,40,1,5,4836,7190,2726,2725,1400,0.112337,40,1,5,0.168506,0.168506,0.168506,0.168506,0,4835,0.0000,0.0000,0.0000,0.168506,0.168506,0.168506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.168506,0.168506,0.168506,0.0000,0.0000,0.0000,0.0000,0.0000
4837,1,0.305759,7191,1902,2648,6600,0.305759,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.203839,0.205582,,,1,4837,438.0000,,438.0000,0.205582,,0.205582,0.0663636,,0.0663636,133.9224,,133.9224,1.50075,,1.50075,89.2372,,0.205582,,0.205582,438.0000,,438.0000,,438.0000
4838,1,0.0600088,7192,2727,2728,4000,0.060009,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.060009,0.0968407,,,1,4838,4585.8208,,4585.8208,0.0968407,,0.0968407,1.14646,,1.14646,275.1905,,275.1905,7.40157,,7.40157,37.1800,,0.0968407,,0.0968407,4585.8208,,4585.8208,,4585.8208
4839,1,0.0169345,7193,346,1960,1400,0.016934,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.025401,0.0279791,,,1,4839,483.5607,,483.5607,0.0279791,,0.0279791,0.345401,,0.345401,8.18862,,8.18862,0.225494,,0.225494,36.3142,,0.0279791,,0.0279791,483.5607,,483.5607,,483.5607
4840,1,0.203542,7194,2729,2134,4000,0.203542,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.203542,0.209715,,,1,4840,617.4801,,617.4801,0.209715,,0.209715,0.15437,,0.15437,125.6831,,125.6831,2.15824,,2.15824,58.2340,,0.209715,,0.209715,617.4801,,617.4801,,617.4801
4841,0,0.0508939,7195,2389,2671,1400,0.050894,40,1,5,4842,7196,2671,2389,1400,0.050894,40,1,5,0.076341,0.0763939,0.076341,0.0942143,0,4841,17.4000,844.2000,861.6000,0.0763939,0.0942143,0.0942143,0.0124286,0.603,0.603,0.885556,42.9647,43.8503,0.0221542,1.32559,1.34775,39.9723,32.4117,0.0763939,0.0942143,0.0942143,17.4000,844.2000,17.4000,844.2000,861.6000
4843,1,0.115207,7199,61,2730,1400,0.115207,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.172811,0.17281,,,1,4843,0.0000,,0.0000,0.17281,,0.17281,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.17281,,0.17281,0.0000,,0.0000,,0.0000
4844,1,0.193753,7200,61,2666,4000,0.193753,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.193753,0.316809,,,1,4844,4691.5389,,4691.5389,0.316809,,0.316809,1.17288,,1.17288,908.9998,,908.9998,24.7720,,24.7720,36.6946,,0.316809,,0.316809,4691.5389,,4691.5389,,4691.5389
4845,1,0.103031,7201,2667,2483,4000,0.103031,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.103031,0.124752,,,1,4845,2249.1514,,2249.1514,0.124752,,0.124752,0.562288,,0.562288,231.7323,,231.7323,4.67643,,4.67643,49.5533,,0.124752,,0.124752,2249.1514,,2249.1514,,2249.1514
4846,1,0.183167,7202,2667,2731,1400,0.183167,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.27475,0.275294,,,1,4846,35.0180,,35.0180,0.275294,,0.275294,0.0250129,,0.0250129,6.41414,,6.41414,0.160671,,0.160671,39.9210,,0.275294,,0.275294,35.0180,,35.0180,,35.0180
4847,1,0.154035,7203,2484,1713,4000,0.154035,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.154035,0.186625,,,1,4847,2254.5514,,2254.5514,0.186625,,0.186625,0.563638,,0.563638,347.2798,,347.2798,7.01261,,7.01261,49.5222,,0.186625,,0.186625,2254.5514,,2254.5514,,2254.5514
4848,1,0.123803,7204,1035,2732,4000,0.123803,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.123803,0.220448,,,1,4848,5383.2465,,5383.2465,0.220448,,0.220448,1.34581,,1.34581,666.4621,,666.4621,19.7787,,19.7787,33.6959,,0.220448,,0.220448,5383.2465,,5383.2465,,5383.2465
4849,1,0.0386369,7205,1035,1711,4000,0.038637,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.038637,0.0574942,,,1,4849,3936.0620,,3936.0620,0.0574942,,0.0574942,0.984016,,0.984016,152.0776,,152.0776,3.77168,,3.77168,40.3210,,0.0574942,,0.0574942,3936.0620,,3936.0620,,3936.0620
4850,1,0.155814,7208,2732,2058,4000,0.155814,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.155814,0.277447,,,1,4850,5383.2465,,5383.2465,0.277447,,0.277447,1.34581,,1.34581,838.7852,,838.7852,24.8928,,24.8928,33.6959,,0.277447,,0.277447,5383.2465,,5383.2465,,5383.2465
4851,1,0.0806796,7209,1420,2733,4000,0.08068,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.08068,0.0929288,,,1,4851,1807.0315,,1807.0315,0.0929288,,0.0929288,0.451758,,0.451758,145.7913,,145.7913,2.79876,,2.79876,52.0915,,0.0929288,,0.0929288,1807.0315,,1807.0315,,1807.0315
4852,1,0.0479399,7212,2733,2734,4000,0.04794,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.04794,0.0552182,,,1,4852,1807.0315,,1807.0315,0.0552182,,0.0552182,0.451758,,0.451758,86.6291,,86.6291,1.66302,,1.66302,52.0915,,0.0552182,,0.0552182,1807.0315,,1807.0315,,1807.0315
4853,1,0.197744,7213,2734,2047,4000,0.197744,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.197744,0.227765,,,1,4853,1807.0315,,1807.0315,0.227765,,0.227765,0.451758,,0.451758,357.3296,,357.3296,6.85966,,6.85966,52.0915,,0.227765,,0.227765,1807.0315,,1807.0315,,1807.0315
4854,1,0.153141,7214,2046,2579,4000,0.153141,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.153141,0.186696,,,1,4854,2307.7479,,2307.7479,0.186696,,0.186696,0.576937,,0.576937,353.4108,,353.4108,7.18078,,7.18078,49.2162,,0.186696,,0.186696,2307.7479,,2307.7479,,2307.7479
4855,0,0.11201,7217,2046,2735,1400,0.11201,40,1,4,4856,7218,2735,2046,1400,0.11201,40,1,4,0.168015,0.169212,0.168015,0.260705,0,4855,82.2821,1494.8779,1577.1600,0.169212,0.260705,0.260705,0.0587729,1.06777,1.06777,9.21641,167.4413,176.6577,0.232052,6.49538,6.72743,39.7170,25.7785,0.169212,0.260705,0.260705,82.2821,1494.8779,82.2821,1494.8779,1577.1600
4857,1,0.0755966,7219,2461,2736,1400,0.075597,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.113395,0.13925,,,1,4857,829.4144,,829.4144,0.13925,,0.13925,0.592439,,0.592439,62.7012,,62.7012,1.92493,,1.92493,32.5733,,0.13925,,0.13925,829.4144,,829.4144,,829.4144
4858,1,0.196695,7220,2461,2737,4000,0.196695,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.196695,0.25075,,,1,4858,2683.9598,,2683.9598,0.25075,,0.25075,0.67099,,0.67099,527.9215,,527.9215,11.2167,,11.2167,47.0656,,0.25075,,0.25075,2683.9598,,2683.9598,,2683.9598
4859,1,0.149949,7221,2738,1958,1400,0.149949,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.224923,0.22796,,,1,4859,125.9912,,125.9912,0.22796,,0.22796,0.0899937,,0.0899937,18.8923,,18.8923,0.478682,,0.478682,39.4672,,0.22796,,0.22796,125.9912,,125.9912,,125.9912
4860,1,0.0841017,7222,2737,131,4000,0.084102,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.084102,0.101318,,,1,4860,2205.4213,,2205.4213,0.101318,,0.101318,0.551355,,0.551355,185.4803,,185.4803,3.72414,,3.72414,49.8049,,0.101318,,0.101318,2205.4213,,2205.4213,,2205.4213
4861,1,0.108533,7223,2737,2462,1400,0.108533,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.162799,0.185873,,,1,4861,604.1113,,604.1113,0.185873,,0.185873,0.431508,,0.431508,65.5660,,65.5660,1.87146,,1.87146,35.0346,,0.185873,,0.185873,604.1113,,604.1113,,604.1113
4862,1,0.0191408,7224,132,2597,4000,0.019141,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.019141,0.0219689,,,1,4862,1774.5067,,1774.5067,0.0219689,,0.0219689,0.443627,,0.443627,33.9658,,33.9658,0.649732,,0.649732,52.2767,,0.0219689,,0.0219689,1774.5067,,1774.5067,,1774.5067
4863,1,0.0568204,7225,1323,275,4000,0.05682,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.05682,0.0652146,,,1,4863,1774.5067,,1774.5067,0.0652146,,0.0652146,0.443627,,0.443627,100.8275,,100.8275,1.92873,,1.92873,52.2767,,0.0652146,,0.0652146,1774.5067,,1774.5067,,1774.5067
4864,1,0.127146,7228,282,2037,4000,0.127146,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.127146,0.158158,,,1,4864,2478.7349,,2478.7349,0.158158,,0.158158,0.619684,,0.619684,315.1612,,315.1612,6.53386,,6.53386,48.2351,,0.158158,,0.158158,2478.7349,,2478.7349,,2478.7349
4865,1,0.111275,7229,2113,2693,4000,0.111275,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.111275,0.125602,,,1,4865,1619.0095,,1619.0095,0.125602,,0.125602,0.404752,,0.404752,180.1553,,180.1553,3.38918,,3.38918,53.1560,,0.125602,,0.125602,1619.0095,,1619.0095,,1619.0095
4866,1,0.147049,7230,2694,1933,4000,0.147049,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.147049,0.165982,,,1,4866,1619.0095,,1619.0095,0.165982,,0.165982,0.404752,,0.404752,238.0737,,238.0737,4.47877,,4.47877,53.1560,,0.165982,,0.165982,1619.0095,,1619.0095,,1619.0095
4867,1,0.0954914,7231,1249,2739,4000,0.095491,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.095491,0.0979585,,,1,4867,554.9766,,554.9766,0.0979585,,0.0979585,0.138744,,0.138744,52.9953,,52.9953,0.906078,,0.906078,58.4887,,0.0979585,,0.0979585,554.9766,,554.9766,,554.9766
4868,1,0.0647063,7232,2739,2740,4000,0.064706,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.064706,0.0666421,,,1,4868,611.9766,,611.9766,0.0666421,,0.0666421,0.152994,,0.152994,39.5986,,39.5986,0.679723,,0.679723,58.2569,,0.0666421,,0.0666421,611.9766,,611.9766,,611.9766
4869,1,0.0183648,7233,2740,2729,4000,0.018365,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.018365,0.0188552,,,1,4869,567.0801,,567.0801,0.0188552,,0.0188552,0.14177,,0.14177,10.4144,,10.4144,0.178206,,0.178206,58.4402,,0.0188552,,0.0188552,567.0801,,567.0801,,567.0801
4870,1,0.0949347,7234,2741,2225,4000,0.094935,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.094935,0.0971075,,,1,4870,511.8000,,511.8000,0.0971075,,0.0971075,0.12795,,0.12795,48.5877,,48.5877,0.828327,,0.828327,58.6577,,0.0971075,,0.0971075,511.8000,,511.8000,,511.8000
4871,1,0.0350098,7239,2647,1146,4000,0.03501,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.03501,0.0355916,,,1,4871,413.4000,,413.4000,0.0355916,,0.0355916,0.10335,,0.10335,14.4731,,14.4731,0.245226,,0.245226,59.0195,,0.0355916,,0.0355916,413.4000,,413.4000,,413.4000
4872,1,0.0493023,7240,2647,1147,4000,0.049302,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.049302,0.0497782,,,1,4872,288.0000,,288.0000,0.0497782,,0.0497782,0.072,,0.072,14.1990,,14.1990,0.238936,,0.238936,59.4260,,0.0497782,,0.0497782,288.0000,,288.0000,,288.0000
4873,1,0.195879,7241,2742,877,4000,0.195879,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.195879,0.321116,,,1,4873,4712.4208,,4712.4208,0.321116,,0.321116,1.17811,,1.17811,923.0643,,923.0643,25.2206,,25.2206,36.5996,,0.321116,,0.321116,4712.4208,,4712.4208,,4712.4208
4874,1,0.16744,7242,2285,2738,1400,0.16744,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.25116,0.25455,,,1,4874,125.9912,,125.9912,0.25455,,0.25455,0.0899937,,0.0899937,21.0960,,21.0960,0.534519,,0.534519,39.4672,,0.25455,,0.25455,125.9912,,125.9912,,125.9912
4875,1,0.0690063,7243,212,2743,1400,0.069006,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.103509,0.119312,,,1,4875,634.8145,,634.8145,0.119312,,0.119312,0.453439,,0.453439,43.8060,,43.8060,1.26234,,1.26234,34.7021,,0.119312,,0.119312,634.8145,,634.8145,,634.8145
4876,0,0.11229,7252,285,2744,1400,0.11229,40,1,4,4877,7253,2744,285,1400,0.11229,40,1,4,0.168435,0.168517,0.168435,0.16875,0,4876,13.8000,33.7546,47.5546,0.168517,0.16875,0.16875,0.00985714,0.0241104,0.0241104,1.5496,3.7903,5.3399,0.038759,0.0949348,0.133694,39.9804,39.9253,0.168517,0.16875,0.16875,13.8000,33.7546,13.8000,33.7546,47.5546
4878,0,0.130564,7266,2628,2365,1400,0.130564,40,1,5,4879,7267,2365,2628,1400,0.130564,40,1,5,0.195846,0.27972,0.195846,0.199117,0,4878,1262.6707,145.2000,1407.8707,0.27972,0.199117,0.27972,0.901908,0.103714,0.901908,164.8593,18.9579,183.8172,5.88657,0.481862,6.36844,28.0060,39.3430,0.27972,0.199117,0.27972,1262.6707,145.2000,1262.6707,145.2000,1407.8707
4880,0,0.0677569,7272,935,2651,1400,0.067757,40,1,5,4881,7273,2651,935,1400,0.067757,40,1,5,0.101636,0.129681,0.101636,0.103037,0,4880,941.9437,127.8000,1069.7437,0.129681,0.103037,0.129681,0.672817,0.0912857,0.672817,63.8233,8.65934,72.4826,2.03587,0.219469,2.25534,31.3494,39.4559,0.129681,0.103037,0.129681,941.9437,127.8000,941.9437,127.8000,1069.7437
4882,0,0.12853,7274,792,2726,1400,0.12853,40,1,5,4883,7275,2726,792,1400,0.12853,40,1,5,0.192795,0.192795,0.192795,0.192795,0,4882,0.0000,0.0000,0.0000,0.192795,0.192795,0.192795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.192795,0.192795,0.192795,0.0000,0.0000,0.0000,0.0000,0.0000
4884,1,0.019938,7278,2258,1610,6600,0.019938,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.013292,0.0134448,,,1,4884,533.5770,,533.5770,0.0134448,,0.0134448,0.080845,,0.080845,10.6385,,10.6385,0.119564,,0.119564,88.9773,,0.0134448,,0.0134448,533.5770,,533.5770,,533.5770
4885,0,0.0996297,7279,851,794,1400,0.09963,40,1,5,4886,7280,794,851,1400,0.09963,40,1,5,0.149445,0.149445,0.149445,0.149445,0,4885,0.0000,0.0000,0.0000,0.149445,0.149445,0.149445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.149445,0.149445,0.149445,0.0000,0.0000,0.0000,0.0000,0.0000
4887,0,0.0783557,7291,2417,2167,1400,0.078356,40,1,5,4888,7292,2167,2417,1400,0.078356,40,1,5,0.117534,0.117534,0.117534,0.117534,0,4887,0.0000,0.0000,0.0000,0.117534,0.117534,0.117534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.117534,0.117534,0.117534,0.0000,0.0000,0.0000,0.0000,0.0000
4889,0,0.148184,7303,2745,1555,1400,0.148184,40,1,5,4890,7304,1555,2745,1400,0.148184,40,1,5,0.222276,0.222276,0.222276,0.222276,0,4889,0.0000,0.0000,0.0000,0.222276,0.222276,0.222276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.222276,0.222276,0.222276,0.0000,0.0000,0.0000,0.0000,0.0000
4891,0,0.0961087,7305,2745,2416,1400,0.096109,40,1,5,4892,7306,2416,2745,1400,0.096109,40,1,5,0.144163,0.153282,0.144163,0.144596,0,4891,352.8000,46.2000,399.0000,0.153282,0.144596,0.153282,0.252,0.033,0.252,33.9073,4.44024,38.3475,0.901299,0.111339,1.01264,37.6205,39.8805,0.153282,0.144596,0.153282,352.8000,46.2000,352.8000,46.2000,399.0000
4893,1,0.0889883,7307,2746,325,6600,0.088988,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.0593253,0.0593253,,,1,4893,0.0000,,0.0000,0.0593253,,0.0593253,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0593253,,0.0593253,0.0000,,0.0000,,0.0000
4894,1,0.0924969,7308,1861,2637,4000,0.092497,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.092497,0.127802,,,1,4894,3341.0877,,3341.0877,0.127802,,0.127802,0.835272,,0.835272,309.0406,,309.0406,7.11664,,7.11664,43.4251,,0.127802,,0.127802,3341.0877,,3341.0877,,3341.0877
4895,1,0.0768429,7309,1861,2696,1400,0.076843,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.115264,0.154077,,,1,4895,1075.6290,,1075.6290,0.154077,,0.154077,0.768306,,0.768306,82.6546,,82.6546,2.76215,,2.76215,29.9239,,0.154077,,0.154077,1075.6290,,1075.6290,,1075.6290
4896,1,0.00929636,7312,2699,1865,4000,0.009296,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.009296,0.0135614,,,1,4896,3777.3386,,3777.3386,0.0135614,,0.0135614,0.944335,,0.944335,35.1141,,35.1141,0.853764,,0.853764,41.1286,,0.0135614,,0.0135614,3777.3386,,3777.3386,,3777.3386
4897,1,0.0723674,7313,2747,2699,4000,0.072367,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.072367,0.104397,,,1,4897,3687.7186,,3687.7186,0.104397,,0.104397,0.92193,,0.92193,266.8691,,266.8691,6.41645,,6.41645,41.5914,,0.104397,,0.104397,3687.7186,,3687.7186,,3687.7186
4898,1,0.124805,7314,1419,2375,4000,0.124805,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.124805,0.215478,,,1,4898,5131.4811,,5131.4811,0.215478,,0.215478,1.28287,,1.28287,640.4345,,640.4345,18.4287,,18.4287,34.7521,,0.215478,,0.215478,5131.4811,,5131.4811,,5131.4811
4899,1,0.207204,7315,2748,1419,4000,0.207204,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.207204,0.318728,,,1,4899,4201.4061,,4201.4061,0.318728,,0.318728,1.05035,,1.05035,870.5481,,870.5481,22.3185,,22.3185,39.0057,,0.318728,,0.318728,4201.4061,,4201.4061,,4201.4061
4900,0,0.107942,7316,2581,2735,1400,0.107942,40,1,4,4901,7317,2735,2581,1400,0.107942,40,1,4,0.161913,0.251237,0.161913,0.163066,0,4900,1494.8779,82.2821,1577.1600,0.251237,0.163066,0.251237,1.06777,0.0587729,1.06777,161.3601,8.88169,170.2418,6.25948,0.223624,6.4831,25.7785,39.7171,0.251237,0.163066,0.251237,1494.8779,82.2821,1494.8779,82.2821,1577.1600
4902,1,0.149786,7318,2581,2748,4000,0.149786,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.149786,0.230406,,,1,4902,4201.4061,,4201.4061,0.230406,,0.230406,1.05035,,1.05035,629.3118,,629.3118,16.1338,,16.1338,39.0057,,0.230406,,0.230406,4201.4061,,4201.4061,,4201.4061
4903,0,0.109352,7319,2581,1376,1400,0.109352,40,1,4,4904,7320,1376,2581,1400,0.109352,40,1,4,0.164028,0.209881,0.164028,0.237558,0,4903,950.1287,1301.6999,2251.8286,0.209881,0.237558,0.237558,0.678663,0.929786,0.929786,103.8985,142.3435,246.2420,3.32357,5.15381,8.47738,31.2611,27.6191,0.209881,0.237558,0.237558,950.1287,1301.6999,950.1287,1301.6999,2251.8286
4905,1,0.0417466,7321,2749,2704,4000,0.041747,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.041747,0.0748202,,,1,4905,5436.4307,,5436.4307,0.0748202,,0.0748202,1.35911,,1.35911,226.9547,,226.9547,6.77925,,6.77925,33.4779,,0.0748202,,0.0748202,5436.4307,,5436.4307,,5436.4307
4906,1,0.108425,7322,2749,2460,1400,0.108425,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.162637,0.227623,,,1,4906,1205.6263,,1205.6263,0.227623,,0.227623,0.861162,,0.861162,130.7200,,130.7200,4.57381,,4.57381,28.5801,,0.227623,,0.227623,1205.6263,,1205.6263,,1205.6263
4907,1,0.204398,7323,1784,2749,4000,0.204398,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.204398,0.360327,,,1,4907,5301.2804,,5301.2804,0.360327,,0.360327,1.32532,,1.32532,1083.5711,,1083.5711,31.8366,,31.8366,34.0354,,0.360327,,0.360327,5301.2804,,5301.2804,,5301.2804
4908,1,0.0368053,7324,1784,1785,1400,0.036805,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0552075,0.0638575,,,1,4908,645.8926,,645.8926,0.0638575,,0.0638575,0.461352,,0.461352,23.7721,,23.7721,0.687418,,0.687418,34.5817,,0.0638575,,0.0638575,645.8926,,645.8926,,645.8926
4909,1,0.294355,7325,293,1783,4000,0.294355,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.294355,0.539429,,,1,4909,5619.5004,,5619.5004,0.539429,,0.539429,1.40488,,1.40488,1654.1281,,1654.1281,50.5221,,50.5221,32.7407,,0.539429,,0.539429,5619.5004,,5619.5004,,5619.5004
4910,1,0.0760578,7326,2750,284,4000,0.076058,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.076058,0.142524,,,1,4910,5803.8624,,5803.8624,0.142524,,0.142524,1.45097,,1.45097,441.4302,,441.4302,13.7865,,13.7865,32.0190,,0.142524,,0.142524,5803.8624,,5803.8624,,5803.8624
4911,1,0.190201,7327,2604,2750,4000,0.190201,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.190201,0.38793,,,1,4911,6516.0624,,6516.0624,0.38793,,0.38793,1.62902,,1.62902,1239.3616,,1239.3616,42.1296,,42.1296,29.4178,,0.38793,,0.38793,6516.0624,,6516.0624,,6516.0624
4912,1,0.0340472,7328,2751,2742,4000,0.034047,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.034047,0.054944,,,1,4912,4585.8208,,4585.8208,0.054944,,0.054944,1.14646,,1.14646,156.1334,,156.1334,4.19939,,4.19939,37.1800,,0.054944,,0.054944,4585.8208,,4585.8208,,4585.8208
4913,1,0.0772063,7329,2728,2751,4000,0.077206,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.077206,0.124593,,,1,4913,4585.8208,,4585.8208,0.124593,,0.124593,1.14646,,1.14646,354.0529,,354.0529,9.52266,,9.52266,37.1800,,0.124593,,0.124593,4585.8208,,4585.8208,,4585.8208
4914,0,0.0788307,7330,2466,1956,1400,0.078831,40,1,5,4915,7331,1956,2466,1400,0.078831,40,1,5,0.118247,0.118247,0.118247,0.119843,0,4914,0.0000,125.9912,125.9912,0.118247,0.119843,0.119843,0.0000,0.0899937,0.0899937,0.0000,9.93202,9.93202,0.0000,0.251652,0.251652,40.0000,39.4672,0.118247,0.119843,0.119843,0.0000,125.9912,0.0000,125.9912,125.9912
4916,1,0.164607,7332,2466,2727,4000,0.164607,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.164607,0.265638,,,1,4916,4585.8208,,4585.8208,0.265638,,0.265638,1.14646,,1.14646,754.8582,,754.8582,20.3028,,20.3028,37.1800,,0.265638,,0.265638,4585.8208,,4585.8208,,4585.8208
4917,1,0.276803,7335,1037,2466,4000,0.276803,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.276803,0.420427,,,1,4917,4099.9973,,4099.9973,0.420427,,0.420427,1.025,,1.025,1134.8915,,1134.8915,28.7291,,28.7291,39.5032,,0.420427,,0.420427,4099.9973,,4099.9973,,4099.9973
4918,0,0.183424,7336,1739,2744,1400,0.183424,40,1,4,4919,7337,2744,1739,1400,0.183424,40,1,4,0.275136,0.275651,0.275136,0.275271,0,4918,33.7546,13.8000,47.5546,0.275651,0.275271,0.275651,0.0241104,0.00985714,0.0241104,6.19139,2.53125,8.72265,0.155075,0.0633122,0.218387,39.9253,39.9804,0.275651,0.275271,0.275651,33.7546,13.8000,33.7546,13.8000,47.5546
4920,1,0.0391726,7348,1969,1963,1400,0.039173,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0587595,0.0670642,,,1,4920,602.9927,,602.9927,0.0670642,,0.0670642,0.430709,,0.430709,23.6210,,23.6210,0.673987,,0.673987,35.0467,,0.0670642,,0.0670642,602.9927,,602.9927,,602.9927
4921,0,0.145841,7349,2282,2701,1400,0.145841,40,1,5,4922,7350,2701,2282,1400,0.145841,40,1,5,0.218761,0.218762,0.218761,0.218762,0,4921,0.0000,0.0000,0.0000,0.218762,0.218762,0.218762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.218762,0.218762,0.218762,0.0000,0.0000,0.0000,0.0000,0.0000
4923,1,0.105566,7353,1158,1961,1400,0.105566,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.158349,0.195737,,,1,4923,848.9667,,848.9667,0.195737,,0.195737,0.606405,,0.606405,89.6220,,89.6220,2.76957,,2.76957,32.3596,,0.195737,,0.195737,848.9667,,848.9667,,848.9667
4924,0,0.137478,7354,2752,2489,1400,0.137478,40,1,5,4925,7355,2489,2752,1400,0.137478,40,1,5,0.206217,0.206972,0.206217,0.210705,0,4924,52.8000,173.2446,226.0446,0.206972,0.210705,0.210705,0.0377143,0.123746,0.123746,7.25884,23.8173,31.0762,0.182136,0.608393,0.790528,39.8540,39.1479,0.206972,0.210705,0.210705,52.8000,173.2446,52.8000,173.2446,226.0446
4926,0,0.136741,7360,2752,2753,1400,0.136741,40,1,5,4927,7361,2753,2752,1400,0.136741,40,1,5,0.205112,0.209576,0.205112,0.205863,0,4926,173.2446,52.8000,226.0446,0.209576,0.205863,0.209576,0.123746,0.0377143,0.123746,23.6896,7.21992,30.9096,0.605131,0.181159,0.78629,39.1479,39.8540,0.209576,0.205863,0.209576,173.2446,52.8000,173.2446,52.8000,226.0446
